koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_steff,koi_srad,koi_model_snr,koi_teq,koi_insol,koi_slogg
CONFIRMED,-0.038074228844398504,0.11509110154971096,0.5501893212441968,-0.2798593845151343,-0.030961055658712534,1.5815180234326005,0.13029341735281721,-0.21601270864953542,0.011227514249048994,-0.04652381068941841,-1.031378179598617
CONFIRMED,-0.011046268108529905,0.10585034143659018,0.1100247116435801,-0.2801098763369725,-0.03253052572806287,-0.08637301114582177,-0.11518339050738026,-0.17567408375800686,-0.7221563564750515,-0.04858447735951479,0.11291103085928421
CONFIRMED,-0.0503188848903788,0.12849168349574586,-0.5308904401323493,-0.2820286923314418,-0.03273848863580287,0.07552160394869777,-0.13836005720694677,-0.1981682079187035,-0.2877315158550429,-0.04791969957046952,0.5267045029238592
FALSE POSITIVE,-0.05224806883750826,0.0794034712232634,-0.11429172821607976,-0.2847816704122266,-0.032835971248806,0.18847133540999048,-0.16594355489868437,-0.25132471361688596,-0.2235020367311169,-0.04770801090477146,0.7463155635167891
FALSE POSITIVE,-0.05224807314567554,-0.4451106363916696,-0.25831413242467915,-0.2871625586994071,-0.03295619980484319,0.49594560438795393,-0.11469374261936123,-0.2801021126828051,-0.03081359935933893,-0.0467888298231217,0.33945717757620164
FALSE POSITIVE,-0.05547263955412775,0.2307627900168068,-0.2788666858149621,-0.28493245189721655,-0.025352555990599327,0.7231000643267759,-0.10408470504561601,-0.3172991001217224,0.7761422201794403,-0.034765667399005634,0.14296307072989553
CONFIRMED,-0.05426328470496589,0.0750171323113963,-0.4801271785631166,-0.28674790961568464,-0.032975696327443814,-0.004798205090443714,-0.12301775671568442,-0.2617549499595554,0.11165906342464237,-0.04576160586164979,0.434236687937362
FALSE POSITIVE,-0.046190226784825546,0.16803195352380532,0.3808532796606932,-0.045092612385733644,-0.02858247990143625,0.4444907267222539,-0.11077655951520914,3.0760463451927516,-0.32159796848402206,-0.04801511650910316,0.2100022365951057
FALSE POSITIVE,-0.054866131158451674,0.07235411366218383,-0.24834691668277503,-0.2810546925775952,-0.020991833768926143,-0.06252806783732665,-0.049080925624813795,-0.19741421493007677,0.5857894002303506,-0.03923368018904634,-0.4372724683103722
FALSE POSITIVE,-0.05571314364228095,-0.49999788613446267,-0.6432495496817836,-0.2888491225678031,-0.032897710237041314,1.0493992885482881,0.12702909809935714,-0.3091308427449332,2.0303687761630136,0.045683249363453915,-1.2209372003209356
CANDIDATE,-0.048311217375554376,-0.4143488396321104,-0.5441955141692167,-0.2872744288334319,-0.03295619980484319,-0.07633303501592908,-0.1261188600064715,-0.31164415270702217,-0.3542966124016571,-0.04810042013166042,0.35563904519883993
CONFIRMED,-0.05445031127812484,-0.506769545300517,-0.18908447889951555,-0.2887457642918019,-0.0330699295200135,0.22737624291332462,-0.013663061724771995,-0.3064918672847397,0.6196558528593298,-0.038532532151502805,-0.5759741907901189
CONFIRMED,-0.011092789766768753,0.1929383839169781,-0.1892390093761341,-0.2806120759603665,-0.03298219516831069,-2.3830175508587734,-0.19695458780655506,-0.3072458602733664,-0.9825776991047878,-0.04865005687494172,0.979796796357694
FALSE POSITIVE,-0.05511148437734145,-0.5031472450799451,-0.3023553182609998,-0.2865874002929534,-0.03289446081660788,0.628975288109032,-0.11502017454470724,-0.2994545993908905,0.5087140252816394,-0.040711920358147954,0.3325220914522141
CANDIDATE,0.07422047401320242,1.271457403040098,0.407248630371928,-0.27495047439493625,-0.03245903847852724,-0.6348067072412097,-0.1357486018041787,-0.30586353979421743,-0.9323619245169911,-0.04864528288722865,0.3163402238295779
FALSE POSITIVE,-0.05253917026973924,-0.474925372665122,-0.14782484164233087,-0.2884600090581515,-0.033212904019084756,-0.5632718773157243,-0.14586799148990492,-0.3072458602733664,-0.23751574126724623,-0.047755436703763164,0.47122381393196083
FALSE POSITIVE,-0.05578111436397921,-0.5030647895649853,0.28146082240433146,-0.28890627361453314,-0.033284391268620386,-0.5632718773157243,-0.14586799148990492,-0.3022192403491884,0.4386455026009929,-0.04186182324072025,0.47122381393196083
CONFIRMED,-0.05408602802723792,-0.46576839324488006,-0.6489671773166743,-0.28733279585987964,-0.033056931838279756,-0.013583184204099813,-0.1318314187000266,-0.30988483573355985,0.05443643656878103,-0.04620923002537809,0.48278229080527274
CONFIRMED,-0.04639523625735987,0.19282674503940228,0.07343189478027934,-0.28411896146610127,-0.03225432499122068,0.19474632049117338,-0.00958266265794692,-0.11598297215839294,-0.1289095311122441,-0.04731208400272551,-0.6014028399114059
CANDIDATE,-0.05605323606709498,-0.501196435941196,-0.6987259907878858,-0.2880076646031816,-0.033147915610416,-0.5494669101371219,-0.14113472857238782,-0.31126715621270884,0.6838853319832557,-0.037057369948163575,0.41805482031472374
CANDIDATE,-0.052562011033817434,-0.43582526195527616,-0.5890093523886307,-0.2889682885801339,-0.033284391268620386,0.07552160394869777,-0.13836005720694677,-0.3200637410800204,-0.13591638338030873,-0.047345376285461406,0.5267045029238592
CONFIRMED,-0.05324728663343594,0.08329292731230437,-0.5055783480622114,-0.28394264440704037,-0.03294320212310944,-1.1593954600281025,-0.16121029198116726,-0.22644294499220483,-0.32159796848402206,-0.04801681253105385,0.6746530069022545
CONFIRMED,-0.038483933162886605,0.17938549485545355,-0.46609581128614147,-0.2810644204153365,-0.03273848863580287,-0.4942470414227121,-0.14831623093,-0.2818614296562674,-0.6462487902376843,-0.04853680029801188,0.602990450287718
CONFIRMED,-0.04195575121073996,0.14853682532120444,-0.28867937108024766,-0.2868062766421324,-0.032855467771406625,0.3968008401052637,-0.11387766280599623,-0.2775888027207161,-0.43721103090708885,-0.04827611544262703,0.2608595348376796
CONFIRMED,-0.054083360682782196,0.06992472388009048,-0.27583634316847006,-0.2735046745106372,-0.03160119148409973,-0.16418282615249008,-0.022150291783768192,0.11398488937275131,0.41996056321948716,-0.04216603932617298,-0.5667274092914681
CONFIRMED,0.0045453139660181704,0.66988578964922,0.16545479360669677,-0.2816517386189668,-0.032731989794936,-0.18551777542851203,-0.1396657849083308,-0.15644726254802593,-0.8179166708052684,-0.048622669261219366,0.4434834694360107
CANDIDATE,-0.0004189375937151595,0.6115068286076724,-0.1044326838078086,-0.24368033997556246,-0.025885460941683085,0.6201903089953759,0.2652730184833912,0.1559571657396377,-0.36013565595837765,-0.04811398830726599,-1.6046786325148983
CONFIRMED,-0.03303630584392142,0.16230464351699028,-0.5398825685667897,-0.2634533861644502,-0.03196512657264474,0.03285170539665385,-0.12056951727558937,0.08093486337128084,-0.6018720592066082,-0.0484986712119351,0.30478174695626603
FALSE POSITIVE,0.025961626153323494,0.4591281682346402,1.1961885257008804,-0.20057264300475744,-0.027389942602364672,4.439146229403306,0.04835900409096936,2.4595314114923177,-0.3788205953398834,-0.04815839895612312,-0.34942804407320144
CONFIRMED,-0.05228697865346535,0.12136110725243153,-0.5668960411844992,-0.2879274099418159,-0.03291720675964194,0.4557856998683832,-0.048591277736794766,-0.29216600050083236,0.1957412906414182,-0.04499022995222185,-0.35405143482252577
FALSE POSITIVE,-0.05588245332329148,-0.5038219078827034,-0.7391666165189913,-0.2884952724699637,-0.03288471255530756,0.25624117428676607,0.04427860502414428,-0.3012139163643528,1.6975432934299424,0.013006245701893562,-1.0383132657226035
CANDIDATE,-0.053875121458154665,-0.5069192904053634,-0.6696742611835759,-0.28646945026034026,-0.027133238388123104,0.04540167555901971,-0.14293010416179086,-0.308251184258202,-0.0016183815757362045,-0.046606287608724505,0.5613799335437948
CONFIRMED,0.007825677284602468,-0.46090351786226547,0.06743611228747495,-0.27865556459464974,-0.03242329485375943,0.5699904283459125,-0.11028691162719015,-0.3042298883188596,-0.7525193829699983,-0.04859923903204863,0.3325220914522141
CONFIRMED,-0.05398827040692844,-0.487253502845515,-0.37003966701997687,-0.2887640039875668,-0.033141416769549126,0.1156815084682685,-0.057731371646482975,-0.3072458602733664,0.3639057450749699,-0.042999539891498656,-0.3448046533238771
CONFIRMED,-0.05035978536882963,-0.39926669525206787,-0.3604124183266338,-0.28835665078215034,-0.03310242372434788,0.24620119815687339,-0.09657677076265783,-0.28764204256907216,-0.12073487013283532,-0.04727307549785949,-0.014232214747148577
CANDIDATE,-0.054851188806202676,-0.49152484576241157,-0.6022989733778362,-0.28872144469744865,-0.03321615343951819,0.23365122799450755,-0.12432348441706846,-0.31164415270702217,0.35689889280690523,-0.043106012380625724,0.1961320643471306
CONFIRMED,-0.05383270387245629,-0.5011175142340205,-0.5713928780541025,-0.28488746064766307,-0.03309267546304757,-2.482162315141464,-0.19826031550793907,-0.30661753278284415,-0.5656699891549408,-0.04846160999153099,0.9774851009830309
CONFIRMED,-0.04390862697904079,-0.3035240630247274,0.062491137035677546,-0.28610708830447723,-0.032907458498341625,0.8034198733659174,-0.11959022149955134,-0.30963350473735096,-0.3694781256491305,-0.048136727564530885,0.35563904519883993
FALSE POSITIVE,-0.052361788382434354,-0.42834816641034407,-0.5177708026674244,-0.2861824790469722,-0.03281322530577194,1.0644592527431271,-0.08988491629306469,-0.3072458602733664,0.14786113347630975,-0.04544677393509826,0.14758646147921986
CONFIRMED,-0.03451138164942039,-0.4248174507081735,0.27991551763814476,-0.287837427442709,-0.03286846545314038,0.13199646967934411,-0.09902501020275287,-0.30862818075251536,-0.5329713452373058,-0.048422161777270344,0.043560169619410845
CONFIRMED,-0.05413114813751144,-0.4903156945323259,-0.5947269800235215,-0.28743615413588086,-0.033027687054378814,0.10187654128966606,-0.11648911820876429,-0.3101361667297688,0.14786113347630975,-0.04545958832317019,0.30478174695626603
CONFIRMED,-0.05279214136459271,-0.5101240123394616,-0.3518514299219595,-0.28804900791358207,-0.03305043299741288,0.3968008401052637,-0.11387766280599623,-0.28022777818090955,0.025241218785178304,-0.04642650928195067,0.2608595348376796
CONFIRMED,-0.030025595822425106,0.31427918352152595,0.16525390398709242,-0.28097443791622956,-0.03222508020731974,0.6339952761739783,-0.08482522145020156,-0.26062396047661535,-0.513118597144456,-0.04839741241991573,-0.0026737378738366925
FALSE POSITIVE,-0.05547289917627615,0.05909173304890133,-0.6383045744299862,-0.2885585034152821,-0.03326164532558632,-1.415414851340366,-0.17051360185352846,-0.29932893389278603,-0.0027861902870803135,-0.046614013930944345,0.6607828346542794
FALSE POSITIVE,-0.007130475859857144,0.13933744020755462,0.2045046450482344,-0.2653186990513424,-0.032351807604223806,-1.2899151497167074,-0.17720545632312162,-0.2729391792908515,-0.899663280599356,-0.04864069734639899,0.7324453912688139
CONFIRMED,-0.04802104218430423,0.13844839306590112,-0.44827844733200894,-0.28633812445083284,-0.03276448399927037,0.5637154432647296,-0.06948292095893925,-0.2577336540202129,-0.1569369401845027,-0.0474399766209336,-0.06046612224039817
CONFIRMED,-0.04912563967228539,-0.4509443640750595,-0.5026268159587948,-0.2879043063271804,-0.03291720675964194,0.4557856998683832,-0.048591277736794766,-0.2963129619382792,-0.04599511260681235,-0.04687526412697943,-0.35405143482252577
CONFIRMED,-0.02456695223949988,0.5516428437417029,0.6375144935814065,-0.28432567801810366,-0.03226082383208755,0.5474004820536539,0.005596421870642412,-0.18560165810825846,-0.4395466483297771,-0.048280952245967894,-0.6268314890326928
CONFIRMED,-0.04962800173002562,0.17168724184004072,-0.4342934391980194,-0.24093830571223657,-0.03157194670019879,-0.1616728321200169,-0.13754397739358173,-0.27608081674346274,-0.34378633399956016,-0.04807497980239996,0.48047059543060955
CONFIRMED,-0.03950082581299024,-0.21571924653215535,-0.17619663714951853,-0.2877194774100959,-0.03272874037450256,0.5474004820536539,0.005596421870642412,-0.28525439810508757,-0.2480260196693432,-0.047793314527328726,-0.6268314890326928
FALSE POSITIVE,0.31672141643309837,1.1469916866605734,0.07933495898711246,-0.26996374157280795,-0.027864357985646553,-0.7188915073290609,0.22495867570315933,-0.26414259442353993,-0.8716358715270974,-0.04863579772743031,-1.6162371093882102
CONFIRMED,0.0374306981100464,1.2834722022636442,0.5387540659744154,-0.19394555354350423,-0.030177945334254087,0.14078144879300022,-0.10082038579215594,-0.1375974378323584,-0.8144132446712361,-0.04862172702680231,0.05511864649272273
FALSE POSITIVE,-0.022892106811507364,-0.13534367193744054,-0.29122912394445566,-0.2845652260224829,-0.03253052572806287,-0.15288785300636082,-0.11273515106728518,-0.3048582158093818,-0.663765920907846,-0.04854936342357259,0.06667712336603666
CONFIRMED,-0.05356510569553707,-0.47610802033682786,-0.4596673434588049,-0.2871966061315016,-0.032939952702676,-0.0926479962270047,-0.09249637169583276,-0.30636620178663526,0.1268405766721158,-0.04564659044714144,-0.032725777744448
CANDIDATE,-0.0485152781019912,-0.46992812673259937,-0.1621961759678671,-0.28819006156083077,-0.03281647472620537,0.04791166959149288,0.03970855806930018,-0.3077485222657842,0.025241218785178304,-0.0464235569474439,-0.8580010264989346
FALSE POSITIVE,-0.056094227996323916,-0.5062353513571721,-0.652830439232141,-0.2886582137521303,-0.03318040981475038,0.6716451866610759,-0.11126620740322817,-0.3110158252164999,1.2187417217788576,-0.01810696290549672,0.30478174695626603
CONFIRMED,-0.05462660289940861,-0.4886595166175664,-0.5873095171458255,-0.28704825660594696,-0.033027687054378814,0.08179658902988068,-0.13509573795348667,-0.3088795117487243,0.17004949899184782,-0.04523784915702356,0.5035875491772334
CONFIRMED,-0.0477642797299153,-0.42269407395597375,-0.0946663576855087,-0.28877251584559044,-0.03315116503084944,0.3754658908292417,-0.10555364870967303,-0.30762285676767975,-0.2737178113189136,-0.04787711057481869,0.21462562734443003
CONFIRMED,-0.05159969048563365,-0.4142719793128087,-0.15663307880959507,-0.28890019371594483,-0.03319665691691757,0.3754658908292417,-0.10555364870967303,-0.3081255187600976,-0.06935128683369453,-0.047007930732900584,0.21462562734443003
CONFIRMED,-0.05017571602209256,-0.3832405824677297,-0.12588151396247982,-0.28890870557396847,-0.033199906337351,0.3754658908292417,-0.10555364870967303,-0.31026183222787324,-0.16394379245256735,-0.047470002491023705,0.21462562734443003
FALSE POSITIVE,-0.05569808513659729,-0.5024830364585476,0.06511815513819497,-0.28655821677972954,-0.026974016786884665,0.48214063720935146,-0.12432348441706846,-0.2912863420141012,0.7212552107462673,-0.03619729837227698,0.408808038816075
FALSE POSITIVE,-0.0482148072675538,0.16050303468772106,-0.15994003100923457,-0.23696813193407296,-0.030827829420941595,0.09183656515977337,-0.11893735764885933,-0.21978267359266895,-0.32043015977267797,-0.04801386019654708,0.29553496545761526
CONFIRMED,-0.03667425882212722,-0.2686620185418122,0.44495406666688314,-0.2869266586341808,-0.03268324848843444,0.19474632049117338,-0.00958266265794692,-0.24177413576094775,-0.35546442111300125,-0.0481019277067277,-0.6014028399114059
CONFIRMED,-0.04440940788694101,-0.5037912815485756,-0.34163696541746547,-0.28661293586702424,-0.032803477044471625,0.5637154432647296,-0.06948292095893925,-0.2682895558609868,-0.27838904616429005,-0.04789193506298034,-0.06046612224039817
CONFIRMED,-0.04265878848721697,0.16860858849863627,-0.39961680024479007,-0.28240078212504605,-0.032751486317536625,-0.6511216684522853,-0.15239662999682507,-0.22380396953201134,-0.6042076766292964,-0.0485004300495136,0.5475097612958197
CONFIRMED,-0.050375557479342005,0.20177732063666207,-0.36724266539317896,-0.28509660915910084,-0.03294645154354288,-0.6511216684522853,-0.15239662999682507,-0.23008724443723386,-0.4010089608554215,-0.048206138833253837,0.5475097612958197
CONFIRMED,-0.046371062478892215,0.1718245449966478,-0.510384245885052,-0.2801050124181019,-0.03297244690701038,-2.3353276642417833,-0.20005569109734211,-0.18484766511963172,-0.7980639227124185,-0.048616576145322415,0.9890435778563448
CONFIRMED,-0.03939713037683316,0.0710351788036092,-0.605822268244742,-0.2820226124328535,-0.033030936474812256,-2.3353276642417833,-0.20005569109734211,-0.2544663510694972,-0.8728036802384415,-0.048635860543058115,0.9890435778563448
CONFIRMED,-0.05217871345810816,-0.4962295218588192,-0.25661429718187384,-0.28863389415777707,-0.03305043299741288,-0.16418282615249008,-0.022150291783768192,-0.31214681469944,0.13851866378555688,-0.04553678872974078,-0.5667274092914681
CONFIRMED,0.044592629491515205,0.3644190569905214,0.49411021127928195,-0.28123100963665604,-0.032679999068001,0.030341711364180683,-0.13427965814012166,-0.21877734960783332,-0.8646290192590328,-0.048634415783618636,0.3255870053282266
CONFIRMED,0.07270182129493855,1.0416264958374508,0.884747803123615,-0.2812832967645155,-0.032507779785028806,0.18094135331257094,-0.1000043059787909,-0.20985509924241735,-0.8529509321455917,-0.048631651895995276,-0.018855605496474973
CONFIRMED,0.6842192012431269,1.0754693165344702,0.05080863300330622,-0.22776924536996646,-0.02992124112001252,0.06046163975385874,-0.029331794141380357,-0.15519060756698144,-1.007101682043014,-0.04865169008126462,-0.48350637580362177
FALSE POSITIVE,-0.023620271132753553,0.6677111579599531,-0.3430740988500191,-0.23497027725795572,0.006040094816840821,1.2363938439675395,-0.0941285313225628,-0.2014355108694192,-0.5388103887940263,-0.04843001373074579,0.16839171985118248
FALSE POSITIVE,-0.05563884233998802,0.1778709048392393,-0.7016002576529929,-0.28303309157822987,-0.03246228789896068,1.2363938439675395,-0.0941285313225628,-0.25986996748798863,1.0283889018297678,-0.026521430327925026,0.16839171985118248
CONFIRMED,-0.042257900729676896,0.2408930389975538,-0.23079225453889426,-0.20830748998879994,-0.03091881319307785,0.0905815681435368,-0.1261188600064715,0.3986172425793314,-0.4956014664742943,-0.0483723489844221,0.41805482031472374
CONFIRMED,-0.05291003988423028,-0.4574851477992274,-0.48021989684908784,-0.2872124138678312,-0.03304068473611257,0.08179658902988068,-0.13509573795348667,-0.31214681469944,-0.0915396523492326,-0.047128536738283454,0.5035875491772334
FALSE POSITIVE,-0.05340693526729694,-0.4719974656741024,-0.4033873438742856,-0.28791768210407465,-0.03276123457883694,0.9063296286973174,0.02926273645822794,-0.2875163770709677,0.6441798357975561,-0.03796939004824373,-0.7424162577658138
CONFIRMED,-0.046819233111866164,-0.35863394265791076,-0.31332698210092536,-0.28299904414613536,-0.032835971248806,-0.4076522473023877,-0.14717371919128897,-0.30925650824303763,-0.4956014664742943,-0.04837146956563286,0.602990450287718
CONFIRMED,-0.05406233222307224,-0.46945916099126656,-0.6553029268580397,-0.28641108323389247,-0.032995192850044444,-0.7690913879785243,-0.13509573795348667,-0.3074971912695753,-0.061176625854285765,-0.04696201250897617,0.32327530995356546
CONFIRMED,0.008875888738535604,0.5149237832683052,-0.47465679969081576,-0.2876380067690126,-0.03283272182837257,0.24620119815687339,-0.09657677076265783,-0.31126715621270884,-0.7408412958565572,-0.04859402533494093,-0.014232214747148577
FALSE POSITIVE,-0.04616972234885571,-0.37810699045154117,-0.4194894195379509,-0.2835583948162595,-0.03296269864571006,-1.8559188040394075,-0.17573651265906456,-0.30837684975630647,-0.7069748432275781,-0.04857643695915593,0.7116401328968534
CONFIRMED,-0.046014996206702276,-0.48256413991617153,-0.1275813492052852,-0.2867916848855205,-0.032871714873573814,0.5436354910049441,-0.11453052665668825,-0.30862818075251536,-0.33677948173149547,-0.04805720297973155,0.3348337868268773
CANDIDATE,-0.053540496380088315,-0.4896407372455854,0.3517721892658258,-0.28788241869226244,-0.033095924883481,-0.7414814536213195,-0.16790214645076043,-0.3105131632240821,-0.23167669771052568,-0.04773571259663285,0.6492243577809675
CONFIRMED,-0.05597049379212546,-0.4971484591246454,-0.6342867820379008,-0.2878568831181916,-0.033082927201747256,0.19976630855611974,-0.11893735764885933,-0.3105131632240821,0.8859162390457866,-0.031503463400282414,0.3764443035708005
FALSE POSITIVE,-0.05026080010815621,-0.5028277299594767,0.6588242463071211,-0.2863138048564796,-0.02825103901722562,0.07426660693246118,-0.12791423559587453,-0.30900517724682874,-0.22700546286514925,-0.04772183034288825,0.21693732271909322
CONFIRMED,-0.048969653582259624,-0.48071522223519403,-0.5575160412537461,-0.2876246309921183,-0.03324214880298569,-2.3353276642417833,-0.20005569109734211,-0.2989519373984727,-0.75018376554731,-0.04859835961325938,0.9890435778563448
CONFIRMED,-0.03003568931141853,0.33648283403823714,-0.2523647090748604,-0.2778967932508292,-0.03277423226057068,-1.0200907912258415,-0.17051360185352846,-0.2124940747026108,-0.7910570704443539,-0.04861425196709369,0.7555623450154377
CONFIRMED,-0.044880050017863556,0.27564023472748955,-0.08718708261716512,-0.28264519404829597,-0.03258251645499787,-0.10896295743808032,-0.09559747498661982,-0.17177845331676891,-0.3893308737419804,-0.04818038442585437,0.052806951118061586
CONFIRMED,0.060984647214145656,4.639391488965372,0.3874532763170765,-0.28259290692043654,-0.03257926703456444,-0.10896295743808032,-0.09559747498661982,-0.2626346084462865,-0.8587899757023122,-0.048633159471062566,0.052806951118061586
CONFIRMED,-0.05122272445779627,-0.506574302420452,-0.6488435529353793,-0.2860766888115357,-0.03274823689710318,-0.10896295743808032,-0.09559747498661982,-0.27180818980791144,-0.1324129572462764,-0.04733168247860022,0.052806951118061586
CONFIRMED,-0.027544910566325874,0.1360898266814783,-0.16913459436804534,-0.2144044122931529,-0.030840827102675345,0.0905815681435368,-0.1261188600064715,0.13346304157894112,-0.6567590686397814,-0.048544400988976104,0.41805482031472374
CANDIDATE,-0.055234657742824544,-0.12721841714812998,-0.6063940310082311,-0.2752921646955991,-0.03007071445995065,-0.5080520086013145,0.11380860512284385,-0.2887730320520122,1.0739334415721882,-0.024645567234826773,-1.2533009355662101
CONFIRMED,-0.055502979743545254,0.23420295189451257,-0.5702648055747862,-0.28627854144466747,-0.03295295038440975,0.0905815681435368,-0.1261188600064715,-0.26514791840837554,0.504042790436263,-0.04079439727745405,0.41805482031472374
FALSE POSITIVE,-0.052992208157722216,0.11144259225474126,-0.24100671904338822,-0.2848801647693571,-0.0227367725416821,0.3842508699428978,-0.004686183777756806,-0.2851287326069831,0.3895975367245403,-0.04263577459088814,-0.6360782705313416
FALSE POSITIVE,-0.051663618435891,0.07088346065608372,-0.4791845426557427,-0.2859818423935581,-0.03253052572806287,0.46582567599827585,-0.007460855143197853,-0.26489658741216665,0.20858718646620342,-0.04486309112154741,-0.499688243426258
CANDIDATE,-0.03936073985722355,-0.20628456871688855,-0.35103241839588056,-0.28791160220548634,-0.03283922066923944,0.46582567599827585,-0.007460855143197853,-0.3103874977259777,-0.29006713327773115,-0.04792755152394497,-0.499688243426258
CONFIRMED,-0.052148329212997405,-0.45459375682197545,-0.6614841459227865,-0.285508826283388,-0.032991943429611,-0.7916813342707829,-0.15761954080236118,-0.31164415270702217,-0.34612195142224833,-0.0480808844714135,0.6654062254036038
FALSE POSITIVE,-0.055698076207826935,-0.502756317593842,-0.41825317572500154,-0.2873096922452441,-0.033089426042614126,-0.20057773962335107,-0.14831623093,-0.30586353979421743,0.4386455026009929,-0.04189015308885967,0.602990450287718
CANDIDATE,-0.042478551753526765,-0.46159319934810594,-0.5010815111926081,-0.28528751797477364,-0.0327059944314685,-0.5105620026337877,-0.12122238112628138,-0.3127751421899622,-0.5224610668352088,-0.04840966146733743,0.17301511060050684
CANDIDATE,-0.05194084672282318,-0.48853818921698305,-0.3901286289804038,-0.28735468349479754,-0.032995192850044444,-0.5105620026337877,-0.12122238112628138,-0.3126494766918578,-0.1943068189475142,-0.04759915142178786,0.17301511060050684
FALSE POSITIVE,-0.05130527649983276,-0.44398129032070566,-0.23590721331497222,-0.28668832660951926,-0.03289121139617444,0.6716451866610759,-0.10375827312027,-0.30699452927715754,-0.05650539100890933,-0.04694015267050052,0.2816647932096422
CONFIRMED,-0.05118000623394923,-0.4317403273989843,-0.6633848707851961,-0.2840776181557008,-0.032829472407939125,0.20227630258859292,-0.13623824969219772,-0.3042298883188596,-0.21532737575170816,-0.0476771684315199,0.5082109399265597
CONFIRMED,-0.04869742449264229,-0.37682009545020784,-0.15879650548225632,-0.28746168970995173,-0.032852218350973184,0.9452345362006516,-0.04810162984877577,-0.3088795117487243,-0.04249168647278002,-0.04686012556067876,-0.09976494360965817
CONFIRMED,-0.0533361713494618,-0.4588780570340799,-0.4434416434138446,-0.28765746244449514,-0.03303418589524569,0.6402702612551613,-0.11061334355253616,-0.3110158252164999,0.13267962022883634,-0.04558854880705093,0.2932232700829541
CANDIDATE,-0.048628612541717,-0.407515191587845,-0.3287800297627922,-0.2885062162874227,-0.033134917928682256,0.20980628468601242,-0.10326862523225097,-0.30875384625061986,-0.23401231513321388,-0.04774544901894239,0.06436542799137347
CANDIDATE,-0.05345339854424975,-0.4957704213308835,-0.41207195666025476,-0.2888661462838503,-0.03321940285995163,0.20980628468601242,-0.10326862523225097,-0.31227248019754444,0.13267962022883634,-0.045588485991423136,0.06436542799137347
CONFIRMED,-0.019716097344412854,-0.4695240947092973,0.8240173258124783,-0.28771461349122524,-0.03281322530577194,0.19474632049117338,-0.00958266265794692,-0.28261542264489414,-0.5236288755465529,-0.04841123185803252,-0.6014028399114059
CONFIRMED,-0.04005716177425753,0.5915653009712795,0.2644161108332923,-0.28366540103141363,-0.03245253963766037,0.789614906187315,-0.05316132469163887,-0.21010643023862627,-0.32977262946343083,-0.048037478872601236,-0.10207663898432137
CONFIRMED,-0.02778804649738865,0.12759150485957288,1.0460776207135054,-0.2724175886430481,-0.030652360717535968,0.7105500941644101,0.03236383974901503,-0.2686665523553001,-0.3788205953398834,-0.04815858740300653,-0.6245197936580297
CANDIDATE,-0.022117878786458243,0.15376150123302487,0.11143093898081,-0.2671998196745642,-0.030177945334254087,0.21357127573472218,0.038239614405243164,0.032804977597276325,-0.4465535005978417,-0.04829225905897254,-0.8857413709948838
FALSE POSITIVE,-0.05310626073521795,0.10798049132037593,-0.41619792038597325,-0.2877912202134379,-0.024900886550351508,0.9941794198338784,-0.10212611349353996,-0.26841522135909124,0.19107005579604178,-0.04504073371697593,0.22618410421774396
CONFIRMED,-0.054878599399160906,0.06290569816915677,-0.4572875741188773,-0.2870433926870763,-0.032975696327443814,-0.036173130496358355,-0.12383383652904945,-0.2047028138201349,0.25296391749727953,-0.04438939847228063,0.4018729526920875
CANDIDATE,-0.05311485560312233,-0.4889783544248763,-0.5557389407726313,-0.2776146859563318,-0.0311137784190841,0.2888710967089173,0.009513604974794502,0.1519358698002953,0.4152893283741107,-0.042247825273573236,-0.6892472641485786
FALSE POSITIVE,-0.0538933944800043,0.08132188712399199,-0.48717376829692793,-0.2842028640666199,-0.03293020444137569,-0.6285317221600267,-0.15696667695166916,-0.24290512524388783,-0.1569369401845027,-0.04743953691153897,0.6654062254036038
FALSE POSITIVE,-0.055821146976741245,0.06509500988492646,-0.6662745906979651,-0.28585294854348603,-0.03296919748657694,-0.24826762624034132,-0.14227724031109884,-0.2452927697078724,0.5741113131169095,-0.039426712613286743,0.408808038816075
FALSE POSITIVE,-0.03725164404668233,0.12750419035891022,2.4271164902545497,-0.28348057211432914,-0.009163943391213467,-0.6222567370788438,0.1619573141113799,-0.25496901306191505,-0.2573684893600961,-0.04782365447555785,-1.3758207904233186
CONFIRMED,-0.03165963729439433,0.07588424039639063,0.4610252362352249,-0.28594414702231064,-0.03246553731939412,0.3767208878454783,-0.05038665332619782,-0.2897783560368478,-0.46290282255665927,-0.0483212798790178,-0.30550583195461506
CONFIRMED,-0.047247026181025144,-0.41322508875680414,0.11595868194573702,-0.28836759459960926,-0.033001691690911314,0.3767208878454783,-0.05038665332619782,-0.31126715621270884,-0.15460132276181449,-0.04743105680178549,-0.30550583195461506
CANDIDATE,-0.05096619123237212,-0.426499395971358,-0.5262699788814511,-0.28691571481672185,-0.033047183576979444,-0.08260802009711202,-0.1434197520498099,-0.31126715621270884,-0.2865637071436988,-0.04791630752656813,0.563691628918458
CONFIRMED,-0.05621966015564146,-0.5079043393251483,-0.722369153710542,-0.2866481992788364,-0.03300819053177819,-0.4565971309356145,-0.13770719335625475,-0.3038528918245463,0.8882518564684748,-0.03135006763718608,0.5267045029238592
